eye_speed,eye_vertical,mouth_speed,mouth_vertical,head_speed,head_vertical,tracking_confidence,forward_backward_error,condition
0.928138792514801,-0.8778938949108124,1.6549009084701538,-1.642198085784912,1.131523847579956,-1.0508230924606323,1.0,0.012635226361453498,normal
0.6775182485580444,-0.6444545090198517,1.4639370441436768,-1.44582200050354,0.949734628200531,-0.906806230545044,1.0,0.012568755424581425,normal
0.5646616220474243,-0.4904683828353882,1.4953715801239014,-1.4321820735931396,0.9079029560089112,-0.8613879680633545,1.0,0.016021064366213925,normal
0.6617003977298737,-0.6126848757266998,0.850298285484314,-0.8362250924110413,0.6416330337524414,-0.5864428281784058,1.0,0.009528611844871152,normal
0.5847654044628143,-0.45471110939979553,0.8577758073806763,-0.6554644107818604,0.7892630100250244,-0.5645565390586853,1.0,0.007531063631176901,normal
1.2110741436481476,-0.7660005688667297,1.713057041168213,-1.1925368309020996,1.3564733266830444,-0.8516462445259094,1.0,0.01387966470792885,normal
1.4110514521598816,-0.7121855020523071,1.6335740089416504,-1.0735903978347778,1.391682744026184,-0.7886468172073364,1.0,0.012014188105240424,normal
1.077981323003769,-0.4665689468383789,1.2328901290893557,-0.8210065364837646,1.0689018964767456,-0.5511335134506226,1.0,0.010405512875877276,normal
0.7793795615434647,0.0427785357460379,0.4531674683094024,-0.3104913830757141,0.6766553521156311,-0.1873975992202758,1.0,0.02691161888651545,normal
0.4400179237127304,0.05794296879321335,0.2189379334449768,-0.1520533710718155,0.3195983171463012,-0.0690417066216468,1.0,0.00830113663687365,normal
0.19427949190139765,-0.04030484892427915,0.1545704752206802,-0.1132696866989135,0.2013766318559646,-0.0580502562224864,1.0,0.00318179753958245,normal
0.13901562243700025,-0.0043667880818248,0.1075746044516563,-0.0813899189233779,0.1372472643852234,-0.0285325292497873,1.0,0.0017331890703644248,normal
0.17705140262842176,-0.02538273553363975,0.1473705470561981,-0.0748170763254165,0.1556106656789779,-0.0188131835311651,1.0,0.00221416313434015,normal
0.23404925316572184,-0.00400548987090585,0.1763524264097213,-0.0132335312664508,0.1651803255081176,0.0058055678382515,1.0,0.002797955967253025,normal
0.2812505289912224,0.04224597895517945,0.287231832742691,0.0844509229063987,0.2071533501148224,0.0621361993253231,1.0,0.003164433146594025,normal
0.22884541004896158,0.0932440888136625,0.3759344816207886,0.202088788151741,0.214968129992485,0.1304003000259399,1.0,0.00332627000170755,normal
0.2334617674350738,0.1579172536730766,0.4720702767372131,0.4226046502590179,0.2733867168426513,0.239557459950447,1.0,0.00439582671970125,normal
0.25468186289072037,0.21969370543956757,0.4387577772140503,0.4319739937782287,0.2838706970214844,0.2663162648677826,1.0,0.00493624946102495,normal
0.22607178986072535,0.20413670688867563,0.3518393635749817,0.3479854762554168,0.2801268696784973,0.2565970122814178,1.0,0.004242355294991225,normal
0.16132564097642893,0.14658676832914352,0.2816134989261627,0.2472279816865921,0.1608867049217224,0.1404515355825424,1.0,0.0025774394453037,normal
0.18093660473823545,0.1405190266668796,0.2902657985687256,0.2561294138431549,0.1815154701471328,0.1511964350938797,1.0,0.0028028127562719747,normal
0.28449378907680506,0.24383392184972763,0.5352612137794495,0.512327253818512,0.2866643965244293,0.2616744935512543,1.0,0.004772611195221524,normal
0.32972718775272364,0.31989288330078125,0.4308101236820221,0.4196014404296875,0.2943546772003174,0.2823335826396942,1.0,0.005996786872856276,normal
0.23718436062335968,0.22797676175832743,0.3179453015327453,0.3126465678215027,0.2143995910882949,0.2032396346330642,1.0,0.0031437991419806747,normal
0.12316846475005144,0.11469453945755954,0.1063576936721801,0.0941952764987945,0.08500786870718,0.0746562331914901,1.0,0.001972018391825225,normal
0.0750635508447885,0.06904133781790725,0.0574242062866687,0.0384567715227603,0.0464401915669441,0.0389353111386299,1.0,0.0012586932134581248,normal
0.04874304682016365,0.03839036077260965,0.0366478487849235,0.0286758877336978,0.0369227677583694,0.0299751888960599,1.0,0.0010718039120547,normal
0.038706470280885655,0.01588503504171965,0.021026013419032,-0.0070139565505087,0.0286408197134733,0.0014177623670548,1.0,0.0013235452061053001,normal
0.05728354863822455,-0.0369827095419168,0.066130481660366,-0.0559877343475818,0.059620626270771,-0.0284367613494396,1.0,0.0011475331994006,normal
0.2628543972969055,-0.19572693854570383,0.1541791409254074,-0.1159903779625892,0.2268761396408081,-0.1277665644884109,1.0,0.007478058134438425,normal
0.2330838665366172,-0.1499764434993267,0.1237599775195121,-0.071169763803482,0.1536728888750076,-0.0772034525871276,1.0,0.004356460936833125,normal
0.10101880878210065,-0.014713345561176549,0.1022253334522247,0.0107962870970368,0.0999106019735336,0.0008895271457731,1.0,0.001975314633455075,normal
0.09189195558428759,0.05483419075608251,0.1406281739473343,0.0960041359066963,0.1019080728292465,0.0532104074954986,1.0,0.001871088956249825,normal
0.20473572611808774,0.05792034231126305,0.3094863891601562,0.1298661679029464,0.2271059453487396,0.0802634358406066,1.0,0.0024054064997471505,normal
0.3769882768392563,0.025309476070106002,0.5058301687240601,0.0379532314836978,0.3703052997589111,0.0243170894682407,1.0,0.00314106186851855,normal
0.38399024307727814,-0.01032811938785015,0.3813243508338928,0.0122407851740717,0.3371272385120392,-0.0029253708198666,1.0,0.004564000642858375,normal
0.26023758202791214,0.0542647899128496,0.2491562813520431,0.0421100966632366,0.181099995970726,0.0193619970232248,1.0,0.0022552908631041247,normal
0.1699420996010303,-0.0009422581642866499,0.1483400613069534,0.0850094854831695,0.1176681891083717,0.0341597087681293,1.0,0.003550738940248225,normal
0.1580158248543739,0.00956049747765065,0.1437051892280578,0.0655905976891517,0.1093840077519416,0.0226965453475713,1.0,0.0020442225504666,normal
0.14528163149952883,0.006821401184424751,0.1801731139421463,0.0426903925836086,0.1370710581541061,0.0123705612495541,1.0,0.0017353985458612,normal
0.16187824308872215,0.04203775990754365,0.2017074674367904,0.0995996668934822,0.1369150131940841,0.0481583438813686,1.0,0.0026231561787426,normal
0.1510420404374599,0.0915433727204799,0.2826542556285858,0.2649416029453277,0.1524706035852432,0.1235110610723495,1.0,0.002638677367940475,normal
0.1384845674037933,0.1294089518487453,0.2329370975494384,0.226776123046875,0.1379613578319549,0.1255449950695037,1.0,0.002466992387780875,normal
0.10397684574127194,0.08431862294673914,0.1240307465195655,0.1121673583984375,0.081662394106388,0.0712106600403785,1.0,0.001227337284944875,normal
0.0759700573980808,0.04396123625338075,0.1175853237509727,0.0693752393126487,0.0662177205085754,0.0469980724155902,1.0,0.001227252723765525,normal
0.0743999555706977,0.04347772337496275,0.0980033725500106,0.0566914863884449,0.0659271329641342,0.0404066778719425,1.0,0.0010867278760997,normal
0.07757026702165601,0.0671596229076385,0.092480681836605,0.0872072130441665,0.0804170817136764,0.0729089006781578,1.0,0.001138058330980075,normal
0.12226738035678861,0.09984816983342165,0.1524756848812103,0.1229414492845535,0.1354874074459076,0.0971569269895553,1.0,0.0019142633827868248,normal
0.17644237726926798,0.09452632069587699,0.1123517006635665,0.0812202244997024,0.1425035446882248,0.0824385210871696,1.0,0.001702009423752275,normal
0.09641131386160845,0.0523488298058509,0.0917325243353843,0.0621518231928348,0.0954239144921302,0.0363113991916179,1.0,0.001800086305593075,normal
0.064747579395771,0.0247710552066564,0.0507314465939998,0.0377539433538913,0.0597202070057392,0.0300804935395717,1.0,0.001194271710119175,normal
0.035942185670137405,0.0094542361912317,0.0446310304105281,0.0380850136280059,0.0366224758327007,0.0220422241836786,1.0,0.0010356333223170999,normal
0.03296475857496255,0.023877288214862298,0.0667258873581886,0.0569513477385044,0.043863259255886,0.0345747098326683,1.0,0.00127440699725405,normal
0.0666049998253583,0.0569258872419595,0.0816659554839134,0.0666864588856697,0.065368041396141,0.0488417781889438,1.0,0.0010018184111686,normal
0.0930518023669719,0.0545687805861234,0.0964636132121086,0.0848208367824554,0.0889072641730308,0.0646710619330406,1.0,0.0016463779029436002,normal
0.0496941935271024,0.0350483395159244,0.0529679581522941,0.0388206727802753,0.0464083850383758,0.0292070284485816,1.0,0.0009396870154887,normal
0.10196530446410175,0.0103368470445275,0.1493725925683975,0.0301601532846689,0.1098417714238166,0.0148727018386125,1.0,0.001561599201522725,normal
0.12679088115692133,0.04550641961395735,0.1448115110397339,0.0689336583018302,0.1287223547697067,0.0500137917697429,1.0,0.0016176842618732998,normal
0.0943488366901874,0.0881353169679641,0.215846985578537,0.1990948319435119,0.1289553195238113,0.1204166412353515,1.0,0.0029891905433032002,normal
0.2537020742893219,0.15072877332568166,0.6624571681022644,0.5543693900108337,0.3478098809719085,0.2724376618862152,1.0,0.005230791692156275,normal
0.20809671282768244,0.0516385752707719,0.1445078253746032,0.0524245761334896,0.177500918507576,0.0544059164822101,1.0,0.00310301777790295,normal
0.1708050668239593,-0.025514168664812948,0.1174385771155357,-0.0159089062362909,0.1251755356788635,0.0028510845731943,1.0,0.00204169069183985,normal
0.12710046768188474,0.01474657934159045,0.0986791476607322,0.0289436113089323,0.1211340427398681,0.0470162443816661,1.0,0.0017305536021012251,normal
